0O3wI,2r5/p4kpp/3bpp2/3p4/3B3P/1B2P3/PP1RbPP1/6K1 w - - 2 22,d2e2 c8c1 b3d1 c1d1 e2e1 d1e1,676,88,https://lichess.org/73b10b4U#43
0Od6K,8/p7/P1K5/8/3k4/8/8/8 b - - 0 67,d4c4 c6b7 c4c5 b7a7 c5c6 a7b8,662,79,https://lichess.org/Rd2fK6qk/black#134
0Pxgg,2r3k1/5pp1/p3p2p/Q7/4P3/3R4/P5PP/2rR3K w - - 1 39,d1c1 c8c1 d3d1 c1d1 a5e1 d1e1,625,97,https://lichess.org/iMV1s8SO#77
0Q1up,6N1/8/8/1k6/3bp3/4P3/K5P1/8 w - - 0 52,e3d4 e4e3 a2b3 e3e2 b3c3 e2e1q,657,81,https://lichess.org/lyPP41Kv#103
0SWaZ,3r1rk1/pp3bpp/3q4/3Bp3/P3P3/8/3Q1PPP/3R1RK1 b - - 2 23,b7b6 d5f7 f8f7 d2d6 d8d6 d1d6,685,78,https://lichess.org/MV6oit2d/black#46
0TfLD,1r2r1k1/2p2ppp/p3b3/1p1q4/3pR3/1P1P3P/PNP1QPP1/4R1K1 b - - 4 19,e6d7 e4e8 d7e8 e2e8 b8e8 e1e8,636,97,https://lichess.org/SkSTpV8F/black#38
0UmjF,r1bqk2r/2p1bpp1/p1p2n1p/8/2B1R3/8/PPP1QPPP/RNB3K1 w kq - 5 13,c4f7 e8f7 e4e7 d8e7 e2e7 f7e7,699,94,https://lichess.org/RfQBUJhF#25
0YFVx,rn1qk2r/pbp2p1p/1p2p1p1/3N4/8/1P4P1/PbPP1PBP/1R1QK1NR w Kkq - 0 10,d5c7 d8c7 g2b7 c7b7 d1f3 b7f3,640,99,https://lichess.org/7eRbCt3i#19
0ZJKz,3rr3/1pp2ppk/p6p/3N1P1n/4P1P1/P6P/1P1R3K/3R4 b - - 0 29,h5f6 d5f6 g7f6 d2d8 e8d8 d1d8,607,98,https://lichess.org/TZpuSRT5/black#58
0ZjRW,6k1/p4pp1/7p/3Pq3/3B3N/2N3Pb/P1r2P1P/4R1K1 w - - 0 29,e1e5 c2c1 c3d1 c1d1 e5e1 d1e1,624,100,https://lichess.org/agHuQnCq#57
0ag36,k7/7R/pK4p1/6Pp/2b4P/P7/3p4/8 b - - 1 48,d2d1q h7h8 c4g8 h8g8 d1d8 g8d8,654,99,https://lichess.org/P1bSE0kn/black#96
0apGL,4r3/p1p3kp/8/1p3R2/2p5/5N2/PPp1rPPP/2R2K2 w - - 0 27,f3d4 e2e1 c1e1 e8e1 f1e1 c2c1q,659,83,https://lichess.org/DAGS77fQ#53
0bOYd,1k1q4/ppp5/4b2P/4p3/4P3/7P/6B1/5R1K b - - 0 37,d8d7 f1f8 d7c8 f8c8 b8c8 h6h7,669,81,https://lichess.org/r0nbmRph/black#74
0bnMW,8/p3R2p/kppR4/n7/8/4BbP1/r1N2P1P/6K1 w - - 0 27,c2d4 a2a1 e3c1 a1c1 e7e1 c1e1,660,84,https://lichess.org/2OKSfhj7#53
0buoR,8/8/8/5PK1/6p1/6k1/8/8 b - - 0 59,g3f3 f5f6 g4g3 f6f7 f3e2 f7f8q,682,99,https://lichess.org/XZ2ifWtW/black#118
0cB80,8/8/8/8/r3p1P1/3kP3/1RR2P2/4K3 w - - 1 46,g4g5 a4a1 b2b1 a1b1 c2c1 b1c1,664,110,https://lichess.org/IfdC8PK4#91
0cYtO,5rk1/6pp/3p1q2/7R/2P1Q3/1p1P4/5PPP/5RK1 w - - 2 29,f1b1 f6f2 g1h1 f2f1 b1f1 f8f1,641,79,https://lichess.org/sU7BWGP9#57
0d9Xl,r5k1/5ppp/1p2p3/1p1b4/5B2/6P1/1P1R1P1P/2R3K1 w - - 2 31,c1c7 a8a1 c7c1 a1c1 d2d1 c1d1,630,109,https://lichess.org/jSpNQvmG#61
0dWSO,3r2k1/p4ppp/1p2p3/4P1q1/2P2QP1/7P/PP6/5RK1 b - - 2 28,g5h4 f4f7 g8h8 f7f8 d8f8 f1f8,655,86,https://lichess.org/BbyRzZ5t/black#56
0dtiN,5rk1/5p1p/P1p1R1p1/3p4/3P1R2/q1P2Q1P/P5P1/2r2BK1 b - - 0 24,f7e6 f4f8 a3f8 f3f8 g8f8 a6a7,700,82,https://lichess.org/EUzzwEHp/black#48
0efzS,r7/7k/5R2/2P4p/1p5P/P3PbP1/3R1P2/6K1 w - - 0 36,a3b4 a8a1 d2d1 a1d1 g1h2 d1h1,618,81,https://lichess.org/XXyH1hDM#71
0evI8,5r1k/p2b1Qpp/1p4r1/3pRp2/3P4/5P2/PP4PP/4R1K1 b - - 0 28,f8f7 e5e8 d7e8 e1e8 f7f8 e8f8,685,105,https://lichess.org/eeLovBaB/black#56
0fPLs,7k/8/6Kp/1p4p1/7P/5rP1/P3r3/3R4 b - - 1 37,g5h4 d1d8 e2e8 d8e8 f3f8 e8f8,663,93,https://lichess.org/K1mANQRC/black#74
0fazH,6k1/1r3ppp/4pn2/2pp4/2p5/2P1KP2/R7/8 b - - 0 36,b7b3 a2a8 b3b8 a8b8 f6e8 b8e8,618,107,https://lichess.org/VBsZtBk2/black#72
0h4WW,6k1/pp3ppp/2rb1n2/4P3/3Q4/1P3P1q/PB3P1P/3R2K1 b - - 0 23,d6c7 d4d8 c7d8 d1d8 f6e8 d8e8,642,96,https://lichess.org/7SfcmiBO/black#46
0hBLi,3r2k1/2qnb3/p3pr1p/4ppp1/Pp6/3R1N1N/1PPQ1PPP/3R2K1 b - - 1 24,d7c5 d3d8 c7d8 d2d8 e7d8 d1d8,693,93,https://lichess.org/CDtzTyg9/black#48
0iFoy,2b3k1/2P5/1pn5/4b3/5P2/7P/6P1/4R1K1 b - - 0 34,e5c7 e1e8 g8f7 e8c8 c7f4 c8c6,631,93,https://lichess.org/9aFUiKVL/black#68
0jemj,1r1r2k1/1p2qpp1/7p/1Nb5/2B5/1Q2P1Pb/5P1P/2RR2K1 w - - 2 25,c4f7 e7f7 b3f7 g8f7 d1d8 b8d8,637,92,https://lichess.org/5PsfkyeP#49
0kk59,4r1k1/ppp1r2p/5qpB/3P4/8/2Q5/PPP2RPP/4R2K w - - 0 30,f2f6 e7e1 c3e1 e8e1 f6f1 e1f1,603,81,https://lichess.org/QmUaYPHj#59
0lJPq,5bk1/1r4p1/5qQ1/2Rp3p/4p3/8/6PP/5R1K w - - 0 39,f1f6 b7b1 c5c1 b1c1 f6f1 c1f1,619,89,https://lichess.org/ZgvjNz63#77
0m11W,8/8/6K1/p6P/p7/k7/8/8 b - - 0 48,a3b3 h5h6 a4a3 h6h7 a3a2 h7h8q,688,98,https://lichess.org/eqZqcXV6/black#96
0mjd3,2r2rk1/5Rpp/p3p3/2pq4/5Q2/4P1P1/P6P/5RK1 b - - 0 23,f8f7 f4f7 g8h8 f7f8 c8f8 f1f8,643,92,https://lichess.org/DdIFw9pL/black#46
0nbTP,8/8/6p1/4Pp1p/3P3P/3k2P1/8/1r3RK1 b - - 2 45,b1f1 g1f1 d3d4 e5e6 d4e5 e6e7,635,96,https://lichess.org/gxgauYER/black#90
0ng2q,2r5/p2kP2p/2p3p1/2Qp4/q2P4/1r6/1PR2nPP/1NK1R3 w - - 0 27,e7e8q c8e8 e1e7 e8e7 c5e7 d7e7,678,90,https://lichess.org/NLlNdJcz#53
0pAL4,8/4R1pp/kr6/2Qp1b2/3r4/5B2/P2P1PPP/6K1 w - - 0 28,c5d4 b6b1 f3d1 b1d1 e7e1 d1e1,634,105,https://lichess.org/0AjcCymT#55
0q4II,8/7K/8/7P/pk6/8/8/8 w - - 0 39,h7g6 a4a3 h5h6 a3a2 g6f7 a2a1q,609,101,https://lichess.org/2AAeJMmF#77
0rLQf,3r4/7p/p5k1/2P1B3/1P3RN1/6bP/1r4P1/3R3K w - - 5 38,d1d8 b2b1 d8d1 b1d1 f4f1 d1f1,615,97,https://lichess.org/OrI3e5VF#75
0rh33,1r4k1/2p2p1p/4pnpP/4N3/5P2/2q3P1/8/R2K1R2 b - - 3 42,b8b2 a1a8 b2b8 a8b8 f6e8 b8e8,638,92,https://lichess.org/9rycmTHi/black#84
0thdN,8/7p/3K1kp1/8/p1P5/P7/8/8 b - - 2 44,g6g5 c4c5 g5g4 c5c6 g4g3 c6c7,626,84,https://lichess.org/ieA6to9n/black#88
0tqyB,k2r4/pb4p1/1p6/2b1QP2/2B5/q7/3R4/1R3K2 b - - 0 32,d8d2 e5e8 d2d8 e8d8 b7c8 d8c8,628,97,https://lichess.org/mGiokmtT/black#64
0vpfk,8/8/7K/1k5P/p7/8/8/8 w - - 0 53,h6g6 a4a3 h5h6 a3a2 g6f7 a2a1q,633,96,https://lichess.org/eqQU4YlE#105
0wIv5,4r1k1/ppp2pp1/3pq2p/3br3/8/P2P1P1P/1PPQB1P1/2K1R2R w - - 3 20,e2d1 e5e1 h1e1 e6e1 d2e1 e8e1,687,103,https://lichess.org/vGlLaFvd#39
0wsXE,8/5K2/8/1p2P3/p6p/P6k/1P6/8 b - - 0 52,h3g2 e5e6 h4h3 e6e7 h3h2 e7e8q,610,99,https://lichess.org/2f7XCmI6/black#104
0xPga,5r1k/1ppb2pp/1n6/p7/2P5/qP2QN2/5PPP/3NR1K1 b - - 3 29,f8e8 e3e8 d7e8 e1e8 a3f8 e8f8,607,105,https://lichess.org/Lw1j6asT/black#58
0xRIO,3rr3/pp4kp/6p1/1P2R3/2P2Q2/q4N2/5PPP/R5K1 w - - 0 26,a1a3 d8d1 f3e1 d1e1 e5e1 e8e1,686,85,https://lichess.org/Me1oaitt#51
0xWFq,r2R2k1/4pr1p/pq3ppB/2p1bn2/8/2P5/PP1Q2PP/3R2K1 b - - 2 21,a8d8 d2d8 b6d8 d1d8 f7f8 d8f8,678,98,https://lichess.org/HnP88e1m/black#42
0z0dc,r5kb/p1q2p1p/1p2b1pB/2p5/4N3/5P1P/PP2R1P1/4Q1K1 b - - 3 27,e6c4 e4f6 h8f6 e2e8 a8e8 e1e8,651,80,https://lichess.org/VdCK69ia/black#54
106oQ,8/2k5/p1P5/3P3p/1P4pK/1P2N2b/8/8 w - - 5 57,h4h5 g4g3 h5h4 g3g2 e3g2 h3g2,616,83,https://lichess.org/dWoygaIa#113
12RCQ,6k1/2R3b1/5Bp1/3p4/7p/1P3Q2/rP3PPP/6K1 w - - 0 28,f6g7 a2a1 c7c1 a1c1 f3d1 c1d1,615,80,https://lichess.org/TVJpEwWU#55
15i8O,8/2p3PR/2kpn3/4p2P/6r1/8/5K2/8 b - - 0 52,g4g7 h7g7 e6g7 h5h6 g7f5 h6h7,621,81,https://lichess.org/tPHhAj79/black#104
17aTJ,1r3rk1/5q2/p2p2pQ/P1pPp3/4B3/8/1P3PPP/1R4K1 w - - 1 33,e4g6 f7f2 g1h1 f2f1 b1f1 f8f1,667,87,https://lichess.org/4GV69Dwu#65
17qcu,8/8/1K6/p7/P1P2p2/4k3/8/8 w - - 0 51,b6a5 f4f3 c4c5 f3f2 c5c6 f2f1q,608,90,https://lichess.org/0fsNzbj0#101
18K3r,3rrk2/7p/p7/1p3p2/1P1q1P2/1Q2N1R1/P5PP/R2q3K w - - 0 31,a1d1 d4d1 b3d1 d8d1 e3d1 e8e1,685,92,https://lichess.org/e78MJCqO#61
192mO,8/5kpq/2R2r1p/3pB3/3Q4/1P2P3/P4PPP/6K1 w - - 5 34,e5f6 h7b1 c6c1 b1c1 d4d1 c1d1,695,79,https://lichess.org/PL6uPA7e#67
19zot,rn5k/1bq3pp/p3Bn2/P1b1B3/1p2p3/5P2/1PP1N1PP/3RR2K b - - 0 21,c7e5 d1d8 f6e8 d8e8 c5f8 e8f8,630,78,https://lichess.org/Bc3ZPNwm/black#42
1A2jX,4r1k1/4rppp/p7/1p6/2p1N1n1/5P2/PPP1R1PP/4R1K1 b - - 2 26,f7f5 e4f6 g4f6 e2e7 e8e7 e1e7,644,79,https://lichess.org/G4UL64Tx/black#52
1BIvd,4r1k1/pp2q2p/2p1r1p1/5p2/4NP2/3P4/PP1Q2PP/R3R1K1 w - - 1 23,e4c3 e6e1 d2e1 e7e1 a1e1 e8e1,693,97,https://lichess.org/whLhE77n#45
1BXo2,3r2k1/5ppp/8/1R6/6P1/Pn1N3P/2p1rPK1/8 b - - 1 40,d8d3 b5b8 d3d8 b8d8 e2e8 d8e8,660,97,https://lichess.org/4m3PSji5/black#80
1C853,r2qr3/2pkn1Qp/p2p1Bp1/1pP2b2/5R2/2P5/PP4PP/4R1K1 w - - 8 26,e1e7 e8e7 f6e7 d8e7 g7e7 d7e7,699,91,https://lichess.org/eA17LlAb#51
1G3QT,5r1k/1p2r1p1/3R4/1P4qp/2P5/4pQPP/P1B2p1K/5R2 b - - 0 40,f8f3 d6d8 e7e8 d8e8 f3f8 e8f8,650,79,https://lichess.org/lsf7X20T/black#80
1I6oH,1r4k1/2Q2ppp/p7/8/5P2/P1P2NPq/2P2R1P/Rr4K1 w - - 1 26,a1b1 b8b1 f3e1 b1e1 f2f1 h3f1,626,92,https://lichess.org/t4rOolVD#51
1J549,r1b4k/pp2q1pp/2p5/4rp2/1Q6/P5P1/4PPBP/1R1R2K1 b - - 4 21,e7b4 d1d8 e5e8 d8e8 b4f8 e8f8,660,80,https://lichess.org/2h4fRt4h/black#42
1K618,2q3k1/6bp/p3ppp1/Qp1pP3/5P2/1B6/PP3PPP/6K1 w - - 0 26,e5f6 c8c1 b3d1 c1d1 a5e1 d1e1,643,99,https://lichess.org/0FDLFNQh#51
1KF6m,8/7p/8/1PK5/5Pp1/6k1/8/8 b - - 0 50,g3f4 b5b6 g4g3 b6b7 g3g2 b7b8q,646,103,https://lichess.org/wDzDwlnX/black#100
1L9Z3,8/6pk/p6p/8/2P2p2/1n5P/6PK/B7 b - - 0 48,b3a1 c4c5 a1c2 c5c6 c2e3 c6c7,698,95,https://lichess.org/qabqtg6I/black#96
1LLVF,5rk1/5ppp/2q1p3/3r4/2p5/P2p1Q2/1P4PP/2R2RK1 b - - 1 30,f8d8 f3f7 g8h8 f7f8 d8f8 f1f8,690,81,https://lichess.org/lhAGYhaH/black#60
1M2Ic,r1b1r1k1/2p2ppp/p1pq4/8/1p2n3/3P4/PPP1QPPP/R1BNR1K1 b - - 0 13,e4f6 e2e8 f6e8 e1e8 d6f8 e8f8,621,89,https://lichess.org/rwtbpvGt/black#26
1NmoC,2k5/2P5/2K3p1/3p4/1P6/8/8/8 b - - 1 56,d5d4 b4b5 d4d3 b5b6 d3d2 b6b7,616,83,https://lichess.org/NM27cDSJ/black#112
1Ot5P,4r1k1/p4ppp/8/1p1q3b/3p4/1P1P1PP1/P3Q2P/2R1N1K1 b - - 2 27,e8e2 c1c8 d5d8 c8d8 e2e8 d8e8,609,99,https://lichess.org/ObSz3eW4/black#54
1P6ms,8/p5r1/1p3k2/2pp1p1Q/3p4/4q3/PPP5/1K2R3 w - - 12 48,e1e3 g7g1 e3e1 g1e1 h5d1 e1d1,697,79,https://lichess.org/FNRTSOcU#95
1PfXP,7k/6pp/4q3/p7/7P/p4rP1/3R1P1K/8 b - - 2 35,e6e1 d2d8 e1e8 d8e8 f3f8 e8f8,621,103,https://lichess.org/YqfnouV4/black#70
1QNM1,8/8/8/3p4/8/4RKP1/2kr1P2/8 w - - 5 49,e3e2 d2e2 f3e2 d5d4 f2f4 d4d3,644,81,https://lichess.org/IeWcjxAP#97
1R828,2r3k1/4bpp1/p1q1p2p/3p4/1P1P4/PN2P3/4QPPP/3R2K1 w - - 4 25,d1c1 c6c1 b3c1 c8c1 e2f1 c1f1,667,90,https://lichess.org/6YWIL20V#49
1RDnA,2k5/pppq2rp/2n5/3pP3/4p2r/P1P1P3/1P3RP1/R1BQ2K1 b - - 0 22,c6e5 f2f8 d7d8 f8d8 c8d8 d1d5,608,88,https://lichess.org/rTgZKzQZ/black#44
1RWhB,rr4k1/3Q1ppp/p2Npq2/3p4/3b4/8/PP3PPP/2R2RK1 b - - 3 20,b8b2 c1c8 a8c8 d7c8 f6d8 c8d8,697,81,https://lichess.org/eB6YhPAQ/black#40
1SIma,r4rk1/1p3Rpp/4p3/3qP3/p2P1Q2/4P2P/6P1/5RK1 b - - 0 25,f8f7 f4f7 g8h8 f7f8 a8f8 f1f8,625,106,https://lichess.org/5dVKdP2L/black#50
1SO5m,8/8/3Q4/8/1q4KP/kp6/8/8 w - - 29 71,d6b4 a3b4 h4h5 b3b2 h5h6 b2b1q,634,83,https://lichess.org/T5iXjHfk#141
1TiTS,3rr1k1/p1p2ppp/1n3q2/2p1R3/2P2P2/1PNQ2P1/P6P/3R2K1 b - - 0 21,e8e5 d3d8 f6d8 d1d8 e5e8 d8e8,643,89,https://lichess.org/VKFJeBnx/black#42
1USIY,6k1/R4ppp/3Q3q/4P3/8/5N2/5PPP/1Rr3K1 w - - 1 26,b1c1 h6c1 d6d1 c1d1 f3e1 d1e1,650,100,https://lichess.org/laT0nA1y#51
1V6Ma,6k1/3q1ppp/Q5n1/3pP3/p7/P6P/1r4P1/4N1K1 b - - 1 27,g6e5 a6a8 b2b8 a8b8 d7c8 b8c8,628,100,https://lichess.org/yHFBcpPZ/black#54
1Xteh,2b2rk1/6pp/4pq2/Q2pN3/3P4/P7/5rPP/R4RK1 w - - 0 27,f1f2 f6f2 g1h1 f2f1 a1f1 f8f1,640,85,https://lichess.org/nfAFXBOx#53
1ZGtR,2r3k1/4r1pp/3R4/2p1qp1Q/1pP1p3/1P6/1P4PP/3R3K b - - 1 27,e5f4 d6d8 c8d8 d1d8 e7e8 h5e8,688,80,https://lichess.org/3oNYvo1Q/black#54
1ZLRC,8/6K1/p7/4n2P/1p6/1Pp2kP1/P1P5/8 b - - 0 41,f3g3 h5h6 g3f2 h6h7 f2e1 h7h8q,641,104,https://lichess.org/10F7KdAi/black#82
1ZPzx,3rr1k1/ppq2ppp/1p2b3/8/4Q3/1PP1RN2/P4PPP/4R1K1 b - - 0 20,e6d7 e4e8 d7e8 e3e8 d8e8 e1e8,617,98,https://lichess.org/y5LHsLUL/black#40
1e0h8,5rk1/b2q1bpp/p1p1p3/3pP3/P4P2/1Q3NPB/6KP/1R6 b - - 1 27,f8b8 b3b8 a7b8 b1b8 d7e8 b8e8,638,91,https://lichess.org/vcQiROwg/black#54
1ebMR,4r1k1/1p2qpp1/p3r2p/8/8/4Q1P1/PP3PBP/R3R1K1 w - - 0 23,e3d2 e6e1 a1e1 e7e1 d2e1 e8e1,660,89,https://lichess.org/3mh6UsIj#45
1fhIB,8/r7/3PK1k1/8/6PP/8/8/8 b - - 2 67,g6g7 d6d7 a7a6 e6e7 a6a3 d7d8q,649,82,https://lichess.org/xXmm4zXE/black#134
1hPeK,6k1/5ppp/3R2r1/R1p1p3/2P5/1rp2PP1/5K1P/8 b - - 0 30,g6d6 a5a8 b3b8 a8b8 d6d8 b8d8,647,89,https://lichess.org/vNQj1xOZ/black#60
1hxwE,1r1r2k1/p4ppp/8/8/3q4/3R1P2/PP1Q3P/1K1R4 b - - 0 29,d4b6 d3d8 b8d8 d2d8 b6d8 d1d8,628,102,https://lichess.org/hm7cCU13/black#58
1i3R1,8/8/2Q1P3/5k2/2bP1p2/r1P2Pb1/3R2Pp/7K w - - 0 47,c6c4 a3a1 d2d1 a1d1 c4f1 d1f1,602,85,https://lichess.org/0hw61H9M#93
1igec,8/8/8/1K4p1/1P6/7k/8/8 w - - 0 62,b5c5 g5g4 b4b5 g4g3 b5b6 g3g2,619,90,https://lichess.org/LX9QPwtQ#123
1ihNv,2r2bk1/ppq5/6P1/7p/7Q/8/PPP3P1/1KB4R w - - 0 34,h4h5 c7c2 b1a1 c2c1 h1c1 c8c1,663,95,https://lichess.org/zf6HbdBC#67
1jOsU,2qr4/p2r2k1/1ppb1p2/2p1pPp1/2P1N1Pp/1P1Q3P/P2R4/3R3K b - - 1 33,d6f8 d3d7 c8d7 d2d7 d8d7 d1d7,688,94,https://lichess.org/rgczVdcz/black#66
1k7ZT,6k1/p4ppp/5n2/3p1b2/3P4/2P2P2/P2Nq2B/1R3R1K b - - 0 25,e2d2 b1b8 f5c8 b8c8 f6e8 c8e8,613,105,https://lichess.org/bCDG3OBK/black#50
1koTH,8/8/1K1N2p1/8/1P2pk2/8/8/8 w - - 0 56,b6c5 e4e3 b4b5 e3e2 b5b6 e2e1q,680,87,https://lichess.org/N5UvKPCQ#111
1q5c8,6k1/1rp1qpp1/3p3p/3P4/3p4/P4Q2/5PPP/4R1K1 w - - 0 26,e1e7 b7b1 f3d1 b1d1 e7e1 d1e1,610,86,https://lichess.org/PN5muG3M#51
1rZAX,8/7P/7K/4R3/3k4/4p3/6r1/8 b - - 0 57,g2h2 e5h5 h2h5 h6h5 e3e2 h7h8q,690,78,https://lichess.org/IwoUr67g/black#114
1rxXd,r3kbnr/1bq2ppp/p1n1p3/1B1pN2Q/8/2N5/PPPP1PPP/R1B1K2R w KQkq - 0 10,h5f7 c7f7 e5f7 e8f7 b5c6 b7c6,695,84,https://lichess.org/25SlKsys#19
1ucmx,8/p3R3/1kn5/5Q2/P2r4/8/6PP/7K w - - 13 41,e7e6 d4d1 e6e1 d1e1 f5f1 e1f1,606,101,https://lichess.org/inpiSv0J#81
1uiUO,1k6/2p5/1p6/8/3r4/2r2BKR/8/8 b - - 6 49,d4d3 h3h8 d3d8 h8d8 b8a7 d8a8,620,86,https://lichess.org/1bcmuFO9/black#98
